"cd4","cd8b","cd3","cd8","leaf.code","cluster.id","in.core"
122,78,84,166,32,1,0
164,54,113,535,5,6,0
269,152,178,170,67,4,0
288,374,223,668,6,8,0
325,235,78,223,66,2,0
434,343,295,350,17,7,0
573,650,570,552,6,8,0
394,136,278,1,9,3,0
248,170,206,137,67,4,0
307,265,209,261,66,2,0
225,176,158,142,66,2,0
220,192,174,142,67,4,0
376,46,320,37,9,3,0
391,165,240,231,9,3,0
388,293,155,257,66,2,0
290,228,156,155,66,2,0
181,152,150,100,66,2,0
218,168,114,136,32,1,0
357,338,270,261,17,7,0
392,100,278,158,9,3,0
277,220,199,266,66,2,1
195,163,133,177,32,1,0
217,203,179,194,67,4,0
250,119,82,125,32,1,0
374,500,376,777,6,8,1
404,76,321,207,9,3,0
112,50,62,344,5,6,1
320,260,162,331,32,1,0
253,221,87,71,32,1,0
160,8,344,492,5,6,0
150,365,464,652,7,5,0
357,297,315,617,6,8,0
441,345,392,360,17,7,0
312,289,177,274,32,1,0
287,96,223,128,9,3,1
259,108,28,173,32,1,0
290,175,92,235,32,1,0
138,113,29,439,5,6,1
248,213,171,161,67,4,0
415,294,316,399,17,7,0
285,173,163,176,66,2,0
159,48,74,295,32,1,0
548,552,499,728,6,8,0
355,243,198,206,66,2,0
278,206,199,277,66,2,0
97,19,451,116,9,3,0
105,18,302,176,9,3,0
372,330,265,338,17,7,1
129,119,45,486,5,6,1
525,324,547,296,17,7,0
264,203,108,115,32,1,0
203,171,253,581,5,6,0
197,296,244,606,7,5,0
418,279,410,337,17,7,0
350,319,310,413,17,7,0
188,144,75,222,32,1,0
287,207,160,202,66,2,1
77,407,293,656,7,5,1
485,390,565,571,6,8,0
281,269,141,270,32,1,0
393,460,349,764,6,8,1
334,287,222,268,66,2,0
311,53,304,146,9,3,0
106,9,343,108,9,3,0
118,363,273,626,7,5,1
344,114,309,165,9,3,1
301,198,99,134,32,1,0
376,289,257,244,17,7,0
168,116,35,290,32,1,0
336,180,153,67,66,2,0
394,12,369,111,9,3,0
236,200,145,227,66,2,0
548,380,500,353,17,7,0
178,94,42,341,5,6,1
194,91,139,462,5,6,0
194,157,52,193,32,1,0
400,68,310,87,9,3,1
228,206,124,145,32,1,0
180,214,80,157,32,1,0
89,63,413,214,9,3,0
480,408,520,677,6,8,0
470,430,397,713,6,8,1
165,68,3,118,32,1,0
193,209,120,179,32,1,0
211,191,101,95,32,1,0
405,432,364,618,6,8,1
109,507,416,665,7,5,0
271,460,294,697,6,8,1
410,366,340,373,17,7,0
309,181,78,131,32,1,0
236,208,217,193,67,4,0
297,222,161,298,32,1,0
366,50,207,174,9,3,0
284,238,337,603,6,8,0
513,337,357,361,17,7,0
231,186,132,202,32,1,1
228,151,191,132,67,4,0
149,88,167,581,5,6,0
294,228,158,178,66,2,0
207,168,88,163,32,1,0
266,179,182,257,66,2,0
297,241,218,304,66,2,0
212,228,108,305,32,1,0
455,254,493,329,17,7,0
270,92,119,166,32,1,0
368,204,95,152,66,2,0
298,121,227,109,9,3,0
115,65,97,367,5,6,1
320,177,116,230,66,2,0
289,218,175,237,32,1,1
140,93,188,141,32,1,0
307,228,175,281,32,1,0
265,207,185,154,67,4,0
466,388,296,398,17,7,0
260,209,124,222,32,1,1
107,418,305,672,7,5,1
419,322,261,333,17,7,0
130,86,58,210,32,1,0
300,378,281,741,6,8,0
276,125,81,168,32,1,0
277,85,202,74,9,3,1
258,194,165,228,66,2,1
112,85,284,263,67,4,0
151,64,6,166,32,1,0
208,160,83,172,32,1,0
116,326,143,624,7,5,1
349,164,163,46,66,2,0
379,250,179,313,66,2,0
279,279,200,277,67,4,0
285,111,189,207,66,2,0
272,148,143,194,32,1,0
252,38,152,208,32,1,0
441,236,366,294,17,7,0
298,216,146,243,66,2,0
353,282,202,338,66,2,0
270,226,158,267,32,1,1
266,198,95,245,32,1,0
255,179,125,166,66,2,1
64,54,1,196,32,1,0
227,155,164,286,66,2,0
424,120,140,119,66,2,0
250,202,103,209,32,1,1
326,322,16,621,7,5,0
283,164,169,250,66,2,0
169,193,19,234,32,1,0
390,283,237,305,17,7,0
184,176,128,84,32,1,0
259,199,131,181,32,1,1
332,75,153,52,9,3,0
123,116,131,341,32,1,0
110,155,16,381,5,6,0
239,186,35,196,32,1,0
384,207,383,244,9,3,0
261,210,158,120,67,4,0
263,348,266,643,6,8,1
330,284,212,285,66,2,0
156,62,5,174,32,1,0
153,181,131,151,32,1,0
519,263,375,340,17,7,0
156,128,44,393,5,6,1
224,175,129,172,32,1,0
324,58,249,22,9,3,0
195,71,185,179,32,1,0
231,201,143,157,66,2,0
302,197,150,215,66,2,1
105,114,86,380,32,1,0
396,83,259,212,9,3,0
98,45,50,432,5,6,1
431,160,269,237,9,3,0
224,176,164,214,32,1,0
424,352,344,389,17,7,0
272,32,245,47,9,3,0
239,166,76,210,32,1,0
306,151,235,177,66,2,0
136,44,161,456,5,6,0
236,181,87,185,32,1,1
178,327,229,642,7,5,1
319,103,207,212,66,2,0
103,269,136,125,32,1,0
336,46,343,168,9,3,0
325,85,138,231,32,1,0
187,362,308,618,7,5,0
260,243,92,292,32,1,0
277,263,130,298,32,1,0
218,214,64,158,32,1,0
189,158,147,187,32,1,0
186,184,108,286,32,1,0
243,169,147,216,66,2,0
167,27,9,532,5,6,0
398,294,207,284,17,7,0
331,333,253,47,67,4,0
328,105,274,230,9,3,1
294,219,39,128,32,1,0
206,377,240,658,7,5,1
224,166,50,204,32,1,0
291,310,275,692,6,8,0
283,190,164,186,66,2,0
266,189,110,253,32,1,0
329,291,220,349,66,2,0
326,141,94,147,32,1,0
326,238,162,234,66,2,1
118,15,17,160,32,1,0
273,189,4,150,32,1,0
237,163,120,179,32,1,1
224,229,191,245,67,4,0
337,262,237,292,66,2,0
307,213,163,244,66,2,0
270,211,119,251,32,1,0
252,173,118,251,32,1,0
295,226,184,212,66,2,0
272,228,166,136,67,4,0
138,353,274,684,7,5,0
283,177,210,271,66,2,0
156,102,70,194,32,1,0
274,163,38,81,32,1,0
169,121,24,362,5,6,0
275,267,196,283,66,2,0
242,198,148,163,66,2,0
318,192,152,229,66,2,0
231,170,164,92,66,2,0
102,134,115,113,32,1,0
280,196,203,134,67,4,0
330,468,326,717,6,8,1
146,157,37,465,5,6,1
349,105,298,121,9,3,1
174,174,44,227,32,1,0
296,249,177,99,67,4,0
202,396,449,638,7,5,0
218,206,137,164,66,2,0
138,103,64,462,5,6,1
315,436,250,685,6,8,1
247,182,179,106,67,4,0
108,99,26,205,32,1,0
416,279,302,181,17,7,0
440,414,434,467,17,7,0
270,164,215,326,66,2,0
334,266,198,293,66,2,0
272,132,108,135,32,1,0
355,76,236,175,9,3,1
285,456,348,659,6,8,1
387,494,376,728,6,8,1
276,211,126,148,32,1,0
135,466,320,695,7,5,1
250,171,105,231,32,1,0
116,89,78,619,5,6,1
309,48,221,120,9,3,1
276,202,160,262,66,2,0
268,211,84,131,32,1,0
323,186,208,281,66,2,0
450,256,466,253,17,7,0
223,177,167,109,66,2,0
314,127,258,158,9,3,1
160,379,214,637,7,5,1
366,96,331,141,9,3,1
268,162,169,105,66,2,0
93,16,36,378,5,6,1
274,273,193,244,67,4,0
298,198,163,210,66,2,0
174,156,6,197,32,1,0
151,336,266,583,7,5,1
133,268,286,582,7,5,0
267,187,83,184,32,1,0
159,68,45,180,32,1,0
298,145,171,238,66,2,0
214,202,122,240,32,1,1
510,334,490,299,17,7,0
458,306,303,286,17,7,0
293,185,114,165,32,1,0
206,177,183,209,67,4,0
495,497,468,753,6,8,0
336,263,195,267,17,7,1
253,212,154,255,32,1,0
344,40,301,85,9,3,1
253,205,114,2,32,1,0
213,190,142,127,66,2,0
256,150,304,133,9,3,0
356,253,165,277,66,2,0
113,66,82,324,32,1,0
352,259,172,239,17,7,0
246,96,301,170,9,3,0
134,72,12,388,5,6,1
257,238,70,497,5,6,0
271,312,352,745,6,8,0
300,230,135,265,32,1,0
230,187,103,168,32,1,1
261,201,108,196,32,1,1
385,332,247,499,17,7,0
249,167,108,214,32,1,1
458,237,407,250,17,7,0
240,213,119,175,32,1,1
119,112,74,610,5,6,1
444,78,489,129,9,3,0
425,378,324,414,17,7,0
298,235,175,217,66,2,0
300,265,154,232,17,7,0
413,378,338,503,17,7,0
240,258,225,314,66,2,0
372,66,356,4,9,3,0
128,414,369,633,7,5,1
56,319,127,578,7,5,0
353,231,248,190,66,2,0
311,234,174,140,66,2,0
231,209,192,260,67,4,0
297,117,89,104,32,1,0
311,163,211,118,67,4,0
297,232,151,221,17,7,1
84,95,104,78,32,1,0
248,158,200,224,66,2,0
376,88,299,229,9,3,1
521,332,424,739,6,8,0
330,62,299,220,9,3,1
266,197,109,146,32,1,0
259,65,314,83,9,3,0
377,510,391,739,6,8,1
328,274,124,277,17,7,0
222,171,144,168,32,1,0
310,203,152,307,66,2,0
394,295,218,404,17,7,0
375,315,269,369,17,7,0
429,306,166,381,17,7,0
438,82,322,126,9,3,0
220,197,167,160,67,4,0
88,63,35,546,5,6,1
407,316,254,309,17,7,0
271,139,111,181,32,1,0
115,379,332,724,7,5,0
382,449,299,644,6,8,1
306,228,120,284,32,1,0
277,165,217,173,67,4,0
267,207,166,184,67,4,1
84,45,47,164,32,1,0
229,134,330,244,9,3,0
332,307,190,338,66,2,0
287,229,168,249,32,1,1
59,474,356,611,7,5,0
355,203,348,100,9,3,0
148,34,148,183,32,1,0
242,242,185,223,67,4,0
123,138,63,583,5,6,1
514,386,444,373,17,7,0
313,239,172,202,66,2,0
241,123,116,112,32,1,0
99,365,330,658,7,5,0
377,333,249,307,17,7,0
332,121,266,168,9,3,1
140,12,109,421,5,6,0
148,158,118,338,32,1,0
221,160,118,95,66,2,0
417,465,365,744,6,8,1
464,509,429,734,6,8,1
245,166,122,211,32,1,1
411,178,367,106,9,3,0
244,27,94,157,32,1,0
135,22,8,19,32,1,0
426,83,338,100,9,3,1
294,66,222,79,9,3,1
306,246,207,235,66,2,0
469,395,320,416,17,7,0
318,224,194,259,17,7,0
375,308,241,327,17,7,1
457,383,300,360,17,7,0
325,242,173,278,17,7,0
293,170,173,138,67,4,0
265,192,62,528,5,6,0
205,44,259,183,9,3,0
289,163,111,175,32,1,0
283,205,141,257,32,1,0
257,174,62,170,32,1,0
274,193,122,221,66,2,0
111,58,466,587,7,5,0
424,337,269,306,17,7,0
474,437,367,723,6,8,1
324,69,278,173,9,3,1
260,207,130,233,32,1,1
171,106,489,94,9,3,0
170,77,189,635,5,6,0
320,205,155,257,66,2,0
282,166,145,162,66,2,0
280,193,145,255,32,1,0
478,85,432,8,9,3,0
194,110,124,117,32,1,0
269,378,310,633,6,8,1
263,145,131,178,32,1,0
381,278,202,262,17,7,0
257,205,103,272,32,1,0
309,290,210,335,66,2,0
335,269,252,418,17,7,0
125,31,124,246,32,1,0
250,213,62,184,32,1,0
248,203,154,183,32,1,0
234,212,132,226,32,1,1
246,134,70,95,32,1,0
296,210,169,268,66,2,0
149,312,204,583,7,5,1
211,217,132,65,32,1,0
311,182,149,168,66,2,0
92,121,38,180,32,1,0
235,154,213,168,67,4,0
79,372,61,200,32,1,0
183,168,158,52,66,2,0
225,221,157,337,32,1,0
246,231,172,175,67,4,0
267,181,121,245,32,1,0
301,226,168,212,66,2,0
84,67,269,179,32,1,0
253,215,123,284,32,1,0
247,201,180,86,67,4,0
119,63,16,76,32,1,0
255,167,90,194,32,1,1
325,271,136,260,17,7,0
126,81,90,203,32,1,0
352,280,260,239,66,2,0
253,188,180,150,67,4,0
268,360,278,646,6,8,1
257,389,303,536,6,8,0
212,100,104,142,32,1,0
263,234,95,220,32,1,0
267,244,74,245,32,1,0
301,266,231,294,66,2,0
302,271,150,324,32,1,0
261,220,160,206,67,4,1
101,402,289,626,7,5,1
267,176,133,175,66,2,1
224,178,72,239,32,1,0
308,130,120,143,66,2,0
289,171,168,134,67,4,0
218,133,87,193,32,1,0
200,106,31,465,5,6,1
167,141,68,421,5,6,1
196,204,44,230,32,1,0
198,84,161,203,32,1,0
274,202,191,121,67,4,0
142,97,63,557,5,6,1
230,8,268,158,9,3,0
380,253,264,228,66,2,0
185,114,58,233,32,1,0
363,328,221,388,17,7,0
158,168,118,98,32,1,0
152,526,349,715,7,5,0
403,412,367,498,6,8,0
434,131,509,175,9,3,0
133,169,16,635,5,6,0
178,211,100,560,5,6,0
154,75,55,260,32,1,0
226,230,179,627,5,6,0
264,153,124,196,32,1,1
247,219,169,272,67,4,0
134,134,54,543,5,6,1
121,126,13,367,5,6,0
295,259,220,441,17,7,0
182,158,131,514,5,6,0
293,228,170,293,32,1,0
161,96,33,484,5,6,1
266,198,164,226,66,2,1
105,276,216,607,7,5,1
234,157,183,107,66,2,0
408,232,418,521,17,7,0
154,207,29,219,32,1,0
290,143,156,138,67,4,0
249,146,210,207,66,2,0
247,148,106,116,32,1,0
333,296,242,361,17,7,0
306,104,314,182,9,3,1
281,173,144,245,66,2,0
332,299,271,272,66,2,0
379,480,365,717,6,8,1
246,133,44,173,32,1,0
303,163,130,200,66,2,0
216,200,132,67,32,1,0
454,461,478,740,6,8,0
293,259,200,248,67,4,0
176,344,297,671,7,5,0
345,203,196,193,66,2,0
222,124,96,150,32,1,0
177,354,225,638,7,5,1
184,74,123,71,32,1,0
172,204,131,273,32,1,0
376,342,316,403,17,7,0
221,197,104,251,32,1,0
276,189,87,192,32,1,0
170,110,10,465,5,6,1
189,94,121,196,32,1,0
256,214,104,246,32,1,0
504,560,540,760,6,8,0
228,213,140,125,32,1,0
255,237,192,139,67,4,0
139,11,58,548,5,6,0
221,194,146,101,66,2,0
242,210,83,199,32,1,0
306,266,164,273,17,7,0
278,136,116,98,66,2,0
322,226,206,312,66,2,0
189,159,110,209,32,1,0
298,274,230,299,66,2,0
257,190,114,236,32,1,1
159,357,154,636,7,5,1
368,207,298,184,9,3,0
270,132,74,113,32,1,0
251,226,106,73,32,1,0
81,104,22,299,5,6,0
376,271,196,254,17,7,0
53,90,383,138,9,3,0
103,120,276,737,5,6,0
420,348,294,386,17,7,0
389,449,315,652,6,8,1
360,273,216,323,66,2,0
246,168,140,229,32,1,0
177,109,76,458,5,6,1
133,101,418,94,9,3,0
250,218,107,228,32,1,1
137,4,57,233,32,1,0
305,163,152,202,66,2,0
229,239,285,485,17,7,0
235,209,76,260,32,1,0
218,83,109,221,32,1,0
289,231,202,283,66,2,0
208,167,128,104,66,2,0
283,170,115,175,66,2,0
215,144,116,151,32,1,0
266,201,106,157,32,1,0
226,223,200,220,67,4,0
226,89,73,213,32,1,0
241,110,117,186,32,1,0
355,322,225,314,17,7,0
223,172,165,199,66,2,0
249,206,128,158,32,1,0
320,298,204,305,66,2,0
214,241,210,186,67,4,0
254,199,90,317,32,1,0
142,38,102,203,32,1,0
349,296,188,299,17,7,0
332,288,332,580,6,8,0
341,259,176,261,17,7,0
262,193,204,31,66,2,0
239,144,116,116,32,1,0
61,344,203,724,7,5,0
366,305,196,302,17,7,0
322,121,161,60,66,2,0
103,101,10,52,32,1,0
415,71,385,137,9,3,0
303,446,476,781,6,8,0
295,147,184,259,66,2,0
266,101,214,95,9,3,1
270,131,97,94,32,1,0
417,17,316,204,9,3,0
272,235,187,293,66,2,0
291,215,79,259,32,1,0
266,189,156,199,66,2,1
364,486,343,691,6,8,1
332,213,184,217,66,2,0
270,221,191,275,66,2,1
108,66,12,577,5,6,1
382,349,242,376,17,7,0
215,109,167,183,32,1,0
237,143,126,177,32,1,0
285,123,88,204,32,1,0
361,504,351,726,6,8,1
385,58,366,186,9,3,1
241,192,23,35,32,1,0
137,63,26,319,5,6,1
455,242,377,169,17,7,0
355,267,246,293,66,2,0
405,409,389,650,6,8,0
238,178,126,172,32,1,1
278,140,94,129,32,1,0
390,483,352,674,6,8,1
291,88,160,89,66,2,0
432,516,403,704,6,8,1
180,201,133,169,32,1,0
416,320,257,358,17,7,0
212,170,128,138,32,1,0
403,31,387,109,9,3,0
216,310,299,649,6,8,0
133,116,37,59,32,1,0
258,121,158,151,66,2,0
140,96,421,440,5,6,0
311,230,137,185,66,2,0
420,270,395,320,17,7,0
467,197,253,147,9,3,0
211,125,30,192,32,1,0
454,528,449,756,6,8,1
262,184,180,231,66,2,0
345,280,176,269,17,7,0
287,453,370,664,6,8,1
354,373,198,266,66,2,0
75,380,411,517,7,5,0
470,564,511,782,6,8,0
158,174,26,41,32,1,0
110,68,116,206,32,1,0
245,205,171,192,67,4,1
114,236,321,612,7,5,0
179,75,148,346,66,2,0
94,24,105,385,5,6,0
279,232,73,174,32,1,0
240,262,187,376,66,2,0
240,135,40,258,32,1,0
320,300,272,279,67,4,0
244,201,104,159,32,1,1
246,162,123,256,32,1,0
295,98,53,150,32,1,0
262,206,166,290,66,2,0
72,131,2,205,32,1,0
427,510,382,741,6,8,1
223,123,137,184,32,1,0
175,163,141,129,32,1,0
288,135,159,90,66,2,0
400,346,273,316,17,7,0
235,206,143,146,66,2,0
365,501,419,813,6,8,1
445,375,292,310,17,7,0
229,160,50,236,32,1,0
118,415,345,655,7,5,1
21,85,9,322,5,6,0
251,196,48,240,32,1,0
201,47,137,172,32,1,0
182,19,51,61,32,1,0
113,405,21,44,32,1,0
171,119,170,168,32,1,0
93,111,122,554,5,6,0
248,177,160,200,66,2,1
423,340,288,352,17,7,0
177,194,134,17,32,1,0
205,121,163,115,66,2,0
251,144,182,216,66,2,0
316,265,241,335,66,2,0
201,101,139,177,32,1,0
214,161,140,258,32,1,0
359,270,192,303,66,2,0
238,206,155,128,66,2,0
302,206,175,223,32,1,0
236,173,125,133,66,2,0
251,191,201,194,67,4,0
414,59,283,129,9,3,0
185,169,135,190,32,1,0
148,99,1,419,5,6,1
83,64,41,304,32,1,0
329,53,227,269,9,3,0
426,517,404,785,6,8,1
118,55,76,151,32,1,0
314,164,148,191,66,2,0
449,439,410,619,6,8,1
143,115,35,447,5,6,1
83,37,34,380,5,6,1
262,173,91,226,32,1,0
116,46,33,84,32,1,0
282,126,304,214,9,3,1
246,178,112,193,32,1,1
219,194,136,227,32,1,1
266,173,12,193,32,1,0
320,190,94,153,32,1,0
358,299,236,344,17,7,0
212,187,197,200,67,4,0
236,136,249,193,66,2,0
346,221,105,158,66,2,0
365,118,325,156,9,3,1
254,171,148,22,66,2,0
360,115,267,182,9,3,1
288,222,189,258,66,2,1
160,179,80,164,32,1,0
315,273,215,361,66,2,0
211,108,109,204,32,1,0
359,402,285,632,6,8,1
275,221,160,246,32,1,1
293,439,357,669,6,8,1
278,158,92,246,32,1,0
105,320,245,597,7,5,1
330,239,121,47,32,1,0
161,39,95,449,5,6,0
111,26,20,360,5,6,1
298,236,189,233,66,2,0
91,180,92,542,5,6,0
320,62,340,214,9,3,0
255,201,129,171,32,1,1
236,203,139,76,32,1,0
296,257,194,304,66,2,0
379,284,140,252,66,2,0
183,165,134,211,32,1,0
296,264,147,225,17,7,0
326,449,356,633,6,8,1
424,327,258,282,17,7,0
177,429,264,633,7,5,1
450,401,400,564,6,8,1
295,249,206,171,67,4,0
147,21,404,204,9,3,0
410,284,429,320,17,7,0
216,196,168,112,66,2,0
430,381,321,461,17,7,0
356,303,226,276,17,7,0
310,540,375,689,6,8,0
387,43,348,82,9,3,0
325,90,341,49,9,3,0
236,214,18,322,32,1,0
236,340,297,566,6,8,1
269,179,162,223,66,2,0
157,148,4,391,5,6,0
327,316,287,304,17,7,0
232,150,51,139,32,1,0
170,153,59,312,32,1,0
260,181,139,134,66,2,1
266,216,85,181,32,1,0
236,217,115,202,32,1,0
207,158,81,82,32,1,0
296,258,134,267,32,1,0
358,292,210,229,66,2,0
249,145,172,35,66,2,0
390,140,317,140,9,3,1
249,237,163,215,67,4,0
251,242,159,119,67,4,0
291,288,236,264,67,4,0
294,169,162,243,66,2,0
276,253,173,150,67,4,0
379,490,355,689,6,8,1
294,127,69,173,32,1,0
244,218,131,172,32,1,0
339,294,251,253,66,2,0
109,135,80,600,5,6,1
418,128,422,40,9,3,0
127,16,316,59,9,3,0
144,342,275,653,7,5,0
174,141,115,158,32,1,0
242,133,58,190,32,1,0
333,310,276,310,17,7,0
360,296,236,357,17,7,0
336,498,357,771,6,8,1
339,79,296,210,9,3,1
100,359,197,613,7,5,1
97,69,280,505,5,6,0
238,68,114,161,32,1,0
249,113,97,167,32,1,0
536,306,432,327,17,7,0
308,214,146,211,66,2,1
214,207,117,220,32,1,0
155,196,79,161,32,1,0
241,138,175,64,66,2,0
132,53,24,242,32,1,0
179,188,183,217,67,4,0
102,131,230,339,5,6,0
468,473,348,675,6,8,1
411,325,290,399,17,7,0
242,180,141,23,66,2,0
309,328,233,305,67,4,0
226,167,148,41,66,2,0
257,234,83,174,32,1,0
237,162,134,256,32,1,0
340,360,238,617,6,8,0
520,400,381,375,17,7,0
415,143,451,235,9,3,0
393,231,210,615,6,8,0
481,156,333,103,9,3,0
244,231,215,262,66,2,0
241,249,183,629,7,5,0
454,580,431,799,6,8,0
244,151,226,162,67,4,0
262,121,115,147,32,1,0
160,166,73,160,32,1,0
237,121,115,125,32,1,0
302,442,338,719,6,8,1
344,163,154,262,66,2,0
240,184,141,262,66,2,0
403,45,335,83,9,3,0
248,184,117,212,32,1,1
285,226,202,215,67,4,0
257,171,138,213,32,1,1
113,34,439,183,9,3,0
107,123,79,147,32,1,0
507,586,489,768,6,8,0
308,284,227,251,67,4,0
153,387,253,640,7,5,1
86,172,15,259,32,1,0
447,353,326,341,17,7,0
300,191,132,241,66,2,0
467,387,306,450,17,7,0
525,358,481,623,6,8,0
443,367,291,368,17,7,0
461,497,440,709,6,8,1
287,202,392,601,6,8,0
207,153,121,239,32,1,0
226,218,109,221,32,1,0
408,424,359,714,6,8,1
311,240,168,142,66,2,0
232,13,119,109,32,1,0
307,293,219,173,67,4,0
482,302,456,278,17,7,0
255,118,135,169,32,1,0
416,329,248,351,17,7,0
474,293,398,287,17,7,0
274,188,192,194,67,4,0
260,217,100,115,32,1,0
250,139,57,223,32,1,0
599,330,507,259,17,7,0
210,95,163,110,66,2,0
467,553,463,716,6,8,0
363,172,235,181,66,2,0
157,107,26,122,32,1,0
351,304,262,357,17,7,0
449,229,367,201,17,7,0
485,494,426,665,6,8,1
242,198,89,80,32,1,0
163,188,132,219,32,1,0
121,229,24,223,32,1,0
454,43,419,145,9,3,0
373,92,315,73,9,3,0
134,148,13,491,5,6,1
538,357,470,420,17,7,0
202,121,94,159,32,1,0
422,206,314,269,17,7,0
283,258,111,209,32,1,0
504,88,440,175,9,3,0
308,68,359,169,9,3,0
279,230,151,99,32,1,0
297,286,195,332,66,2,0
300,244,230,242,66,2,0
551,346,469,333,17,7,0
420,333,293,306,17,7,0
263,215,100,214,32,1,0
313,237,170,365,32,1,0
522,536,455,787,6,8,0
212,239,191,254,67,4,0
420,376,326,382,17,7,0
352,33,254,81,9,3,0
191,146,79,524,5,6,1
227,170,141,301,66,2,0
309,150,120,192,66,2,0
95,80,1,212,32,1,0
146,116,115,164,32,1,0
225,188,126,159,32,1,0
156,453,310,677,7,5,1
240,187,123,130,66,2,0
141,93,77,481,5,6,1
445,539,402,762,6,8,1
325,279,188,239,66,2,0
163,315,308,599,7,5,0
251,376,233,639,6,8,1
252,223,223,160,67,4,0
254,274,206,249,67,4,0
154,37,11,280,5,6,1
122,435,278,693,7,5,1
129,348,225,632,7,5,1
415,155,327,65,9,3,0
142,54,33,233,32,1,0
268,146,192,202,66,2,0
300,367,367,590,6,8,0
357,300,213,241,66,2,0
277,198,98,225,32,1,0
424,343,312,335,17,7,0
270,49,151,162,32,1,0
478,444,338,721,6,8,0
106,101,276,596,5,6,0
249,153,74,111,32,1,0
232,198,153,118,66,2,0
235,105,66,252,32,1,0
420,410,413,728,6,8,0
219,184,143,201,32,1,0
334,117,281,235,9,3,1
157,82,110,169,32,1,0
253,50,75,45,32,1,0
317,104,24,127,32,1,0
369,458,370,739,6,8,1
255,187,149,204,66,2,1
385,331,313,366,17,7,0
317,75,283,159,9,3,1
324,165,62,78,32,1,0
398,355,262,331,17,7,0
408,318,271,345,17,7,1
48,73,326,100,9,3,0
203,210,148,255,32,1,0
70,37,26,21,32,1,0
370,321,237,288,17,7,0
246,204,95,215,32,1,1
309,206,166,123,67,4,0
203,169,132,107,66,2,0
471,254,388,251,17,7,0
98,443,368,633,7,5,1
197,124,109,215,32,1,0
286,131,110,204,32,1,0
388,486,338,705,6,8,1
454,391,316,386,17,7,0
444,498,371,760,6,8,1
369,76,340,190,9,3,1
120,63,311,659,5,6,0
238,112,124,186,32,1,0
436,89,418,154,9,3,0
290,247,345,463,17,7,0
434,241,311,624,6,8,0
191,136,13,446,5,6,1
244,197,132,229,66,2,1
351,197,217,282,66,2,0
259,221,177,251,67,4,1
282,196,135,211,66,2,1
272,236,145,239,32,1,1
237,248,217,296,66,2,0
284,224,72,330,32,1,0
124,89,190,541,5,6,0
244,210,151,272,32,1,0
146,147,30,187,32,1,0
285,267,232,701,6,8,0
203,169,146,213,32,1,0
331,363,278,588,6,8,1
273,110,136,92,66,2,0
198,185,98,143,32,1,0
136,275,217,692,7,5,0
252,196,85,151,32,1,0
325,245,57,255,32,1,0
422,346,274,345,17,7,0
258,167,106,105,32,1,0
281,214,102,207,32,1,0
305,145,83,194,32,1,0
337,274,146,193,17,7,0
397,416,373,703,6,8,1
408,141,215,148,9,3,0
296,195,89,235,32,1,0
258,117,110,238,32,1,0
280,66,273,198,9,3,1
48,69,90,238,32,1,0
292,106,204,110,9,3,1
306,198,163,226,66,2,0
346,406,294,631,6,8,1
268,201,191,126,67,4,0
569,468,489,770,6,8,0
250,198,114,163,32,1,1
177,152,254,276,67,4,0
137,164,4,153,32,1,0
286,135,71,72,32,1,0
314,258,308,293,66,2,0
461,100,271,169,9,3,0
256,173,126,165,66,2,1
427,493,384,726,6,8,1
101,56,116,170,32,1,0
121,136,126,329,32,1,0
296,210,179,274,66,2,0
239,183,169,265,66,2,0
187,96,92,229,32,1,0
464,223,390,268,17,7,0
110,539,395,715,7,5,0
170,126,130,245,32,1,0
286,173,117,145,32,1,0
166,166,405,650,7,5,0
206,176,116,168,32,1,0
271,103,168,113,66,2,0
195,71,108,255,32,1,0
176,124,112,219,32,1,0
65,37,98,553,5,6,0
171,46,70,173,32,1,0
446,565,448,826,6,8,1
333,412,279,615,6,8,1
266,131,102,179,32,1,0
213,176,133,215,32,1,0
259,211,198,47,66,2,0
244,276,258,640,6,8,0
99,64,508,109,9,3,0
237,186,119,241,32,1,0
167,113,67,322,5,6,1
429,383,396,471,6,8,1
187,156,151,117,66,2,0
210,117,45,199,32,1,0
334,297,250,321,66,2,0
317,301,156,307,66,2,0
304,177,271,185,9,3,0
385,67,302,142,9,3,1
419,510,386,709,6,8,1
222,211,55,127,32,1,0
272,264,171,253,67,4,0
132,31,77,42,32,1,0
420,315,306,333,17,7,0
131,387,241,668,7,5,1
397,368,284,363,17,7,0
142,444,322,777,7,5,0
392,356,502,428,17,7,0
254,187,130,231,32,1,1
226,162,139,148,32,1,0
149,159,38,174,32,1,0
257,172,160,109,66,2,0
497,293,477,274,17,7,0
202,125,163,190,32,1,0
265,184,173,200,67,4,0
273,241,107,263,32,1,0
220,52,136,191,32,1,0
276,244,143,78,32,1,0
257,149,188,209,66,2,0
113,79,286,528,5,6,0
425,108,260,130,9,3,0
92,57,51,89,32,1,0
210,190,168,211,67,4,0
313,193,189,176,66,2,0
124,138,33,214,32,1,0
307,201,154,200,66,2,1
327,332,220,674,6,8,0
225,179,112,198,32,1,1
154,66,21,182,32,1,0
153,201,188,619,5,6,0
263,223,195,258,66,2,0
318,180,205,169,66,2,0
471,237,426,720,6,8,0
301,228,161,276,32,1,0
469,481,406,712,6,8,1
175,408,275,651,7,5,1
120,160,112,235,32,1,0
